,Date,Surface Temp,Surface Chla all,Surface Si,Surface NH4,Surface DIP,Surface NO3+2,Surface NO3,Surface NO2,Surface DIN,total_abundance,Akashiwo_sanguineum,Skeletonema,Thalassiosira_nordenskioeldii,Thalassiosira_rotula,Pseudonitzschia
415,2006-10-12,17.0,12.87,2.65268564,0.234993375,1.154409125,0.09875112000000001,0.037017120000000014,0.061734,0.33374449500000003,5231000.0,0.0,529000.0,0.0,0.0,0.0
416,2006-10-16,15.1,12.90,3.0029052099999998,0.28940664000000005,0.946140625,0.07184164000000001,0.025547890000000018,0.046293749999999995,0.3612482800000001,4488000.0,0.0,193000.0,0.0,0.0,0.0
417,2006-10-23,14.2,6.53,4.066606875,0.70753398,0.979863725,0.43190004,0.33981316500000003,0.09208687499999998,1.13943402,3397000.0,0.0,3000.0,0.0,0.0,0.0
418,2006-10-30,12.0,5.18,7.928685175,2.281161225,1.0605362999999999,1.23514612,0.98151487,0.25363125,3.516307345,351000.0,0.0,39000.0,0.0,0.0,0.0
420,2006-11-06,10.4,6.27,13.8035246,3.3769574825000004,1.02970975,3.61033166,3.1930605350000003,0.41727112499999996,6.9872891425,205000.0,0.0,4000.0,0.0,0.0,0.0
419,2006-11-06,10.4,6.27,13.8035246,3.997341105,1.3290215,2.9368029599999996,2.5036663349999997,0.43313662499999994,6.934144065,205000.0,0.0,4000.0,0.0,0.0,0.0
421,2006-11-15,12.0,10.33,26.076550615,8.09244693,1.2863988,9.335669720000002,8.475661970000003,0.86000775,17.42811665,127000.0,0.0,29000.0,0.0,0.0,0.0
422,2006-11-20,11.6,10.52,30.662976360000002,8.29766224,1.3299349249999999,11.4101624,10.447945775,0.9622166249999999,19.70782464,326000.0,0.0,54000.0,0.0,0.0,0.0
423,2006-11-27,9.2,3.67,32.611113304999996,6.59000144,1.2011538750000001,10.605361000000002,9.625034125000003,0.9803268749999999,17.195362440000004,374000.0,0.0,55000.0,0.0,0.0,0.0
424,2006-12-04,10.0,3.95,27.346453925,6.42129126,1.6565021749999997,9.6152472,8.414802825,1.200444375,16.036538460000003,252000.0,0.0,39000.0,0.0,0.0,0.0
425,2006-12-11,7.2,5.69,20.42796383,4.34018646,1.0451786,8.24916664,7.114740640000001,1.134426,12.5893531,772000.0,0.0,125000.0,0.0,0.0,0.0
426,2006-12-20,7.0,11.24,11.91795273,1.6716571850000002,0.608161025,6.391091200000001,5.7007728250000005,0.690318375,8.062748385,1330000.0,0.0,919000.0,0.0,0.0,0.0
427,2006-12-27,7.8,2.58,21.92278376,2.3897563550000003,0.899845225,11.518368160000001,10.777648285000001,0.740719875,13.908124515,92000.0,0.0,43000.0,0.0,0.0,0.0
428,2007-01-03,6.7,3.78,19.836272074999997,2.5062949999999997,0.86427,9.908718,9.4916725,0.41704549999999996,12.415013,42000.0,0.0,2000.0,0.0,0.0,0.0
429,2007-01-10,7.0,4.58,,,,,,,,100000.0,0.0,6000.0,0.0,0.0,0.0
430,2007-01-17,5.7,12.83,25.92825,0.470501,0.5460864999999999,12.60377316,12.29456349,0.30920967,13.07427416,185000.0,0.0,16000.0,0.0,0.0,0.0
431,2007-01-22,4.4,2.59,19.093725,0.486943,0.598772,8.24629905,8.10290349,0.14339556,8.73324205,156000.0,0.0,57000.0,0.0,0.0,0.0
432,2007-01-29,2.5,4.29,18.691575,0.40286,1.0284419999999999,8.41621176,8.241331725,0.174880035,8.81907176,442000.0,0.0,293000.0,0.0,0.0,0.0
433,2007-02-05,2.3,11.22,9.597749999999998,0.41218,0.3282325,3.556282455,3.42509904,0.13118341499999997,3.968462455,1198000.0,0.0,862000.0,152000.0,0.0,0.0
434,2007-02-13,1.4,19.14,1.498275,0.2758755,0.10558999999999998,0.19228572,0.153141615,0.039144105,0.46816122,4031000.0,0.0,2748000.0,663000.0,0.0,0.0
435,2007-02-21,1.0,10.50,nd,0.31884650000000003,0.05494299999999999,0.22226787,0.169737975,0.052529895,0.5411143700000001,1576000.0,0.0,1063000.0,98000.0,0.0,0.0
436,2007-02-26,1.2,11.12,nd,0.225905,0.019300999999999985,0.12932369999999999,0.11696453999999999,0.012359159999999996,0.35522869999999995,1699000.0,0.0,675000.0,195000.0,0.0,0.0
437,2007-03-03,,4.98,,,,,,,,,,,,,
438,2007-03-05,3.1,,nd,0.20341700000000001,0.169258,0.15749316,0.12527360999999998,0.03221955,0.36091016,697000.0,0.0,40000.0,55000.0,0.0,0.0
439,2007-03-12,1.6,3.96,1.2275625,0.38336000000000003,0.08256049999999998,0.23558535,0.14243724,0.09314811,0.6189453500000001,356000.0,0.0,15000.0,17000.0,0.0,0.0
440,2007-03-19,3.5,7.67,0.9723,0.611334,0.06520399999999998,0.92148606,0.58003308,0.34145298,1.5328200600000002,525000.0,0.0,17000.0,185000.0,0.0,0.0
441,2007-03-29,5.8,14.56,0.556725,0.317289,0.004821999999999993,0.30242619,0.25336970999999997,0.04905648,0.61971519,835000.0,0.0,14000.0,267000.0,0.0,0.0
442,2007-04-02,6.0,4.71,nd,0.3930275,0.15568699999999996,0.221902065,0.19437759000000002,0.027524474999999993,0.614929565,1407000.0,0.0,0.0,45000.0,0.0,0.0
443,2007-04-09,5.0,4.20,1.72125,0.2100735,0.08376149999999999,0.129759795,0.07958313000000002,0.050176664999999995,0.33983329500000004,1300000.0,0.0,0.0,0.0,0.0,0.0
444,2007-04-18,6.2,17.35,3.93008,0.18869999999999998,0.047700000000000006,0.1442,0.02,0.1242,0.3329,3175000.0,0.0,23000.0,0.0,0.0,0.0
445,2007-04-23,8.9,23.99,5.955220000000001,0.1887,0.026499999999999996,0.020600000000000007,0,0.020600000000000007,0.2093,4363000.0,0.0,0.0,0.0,0.0,0.0
446,2007-05-04,11.7,9.74,7.110955000000001,0.15810000000000002,0.0159,0,0,0,0.15810000000000002,3174000.0,0.0,12000.0,0.0,0.0,0.0
447,2007-05-07,10.3,22.34,5.0316600000000005,0.0918,0.021200000000000004,0,0,0,0.0918,5830000.0,0.0,10000.0,0.0,0.0,0.0
448,2007-05-14,14.2,14.89,1.77983,0.1275,0.04239999999999999,0.056650000000000006,0.105,0,0.18415,12258000.0,0.0,118000.0,0.0,0.0,0.0
449,2007-05-21,12.5,8.62,3.77562,0.11730000000000002,0.0636,0,0.035,0,0.11730000000000002,2606000.0,0.0,297000.0,0.0,0.0,0.0
450,2007-05-30,17.0,4.32,1.99608,0.1428,0.0364,0,0.03,0,0.1428,353000.0,0.0,32000.0,0.0,0.0,0.0
451,2007-06-04,17.2,3.42,7.0768474999999995,0.23970000000000002,0.1872,0.06695000000000001,0.005,0.061950000000000005,0.30665000000000003,317000.0,0.0,8000.0,0.0,0.0,0.0
452,2007-06-11,18.4,16.86,4.7073625,0.306,0.020800000000000003,0.010300000000000009,0.0025,0.007800000000000008,0.3163,10466000.0,0.0,461000.0,0.0,5000.0,0.0
453,2007-06-18,18.2,4.38,5.35942,0.0357,0.19080000000000003,0,0,0,0.0357,992000.0,0.0,242000.0,0.0,0.0,0.0
454,2007-06-25,19.0,3.82,3.376695,0.11220000000000001,0.17490000000000003,0.005150000000000004,0.0525,0.005150000000000004,0.11735000000000001,3247000.0,0.0,1939000.0,0.0,25000.0,0.0
455,2007-07-05,18.7,5.80,12.77121,0.1938,0.4888,0.18025000000000002,0,0.18025000000000002,0.37405,925000.0,0.0,44000.0,0.0,0.0,0.0
456,2007-07-09,20.5,2.91,17.515285,0.0663,0.39,0.010300000000000009,0.0125,0.005150000000000004,0.0766,715000.0,0.0,0.0,0.0,0.0,0.0
457,2007-07-16,22.0,5.04,23.29667,0.0459,0.4929,0,0.005,0,0.0459,3201000.0,0.0,309000.0,0.0,7000.0,0.0
458,2007-07-23,22.4,15.13,12.157195,0.1734,0.1378,0,0.0075,0,0.1734,18461000.0,0.0,15822000.0,0.0,0.0,0.0
459,2007-07-30,23.5,5.40,5.3951175,0.4284,0.3016,0.06695000000000001,0.02,0.046950000000000006,0.49535,5019000.0,0.0,3362000.0,0.0,0.0,0.0
460,2007-08-06,23.5,6.81,16.589892499999998,0.2958,1.0282,0.08755000000000002,0.05,0.03755000000000001,0.38335,522000.0,0.0,367000.0,0.0,0.0,
461,2007-08-13,22.9,13.66,25.608135,0.1734,1.0123,0,0.035,0,0.1734,2051000.0,0.0,1623000.0,0.0,0.0,
462,2007-08-17,22.6,10.85,15.944099999999999,0.11220000000000001,0.53,0,0.0175,0,0.11220000000000001,7976000.0,0.0,7209000.0,0.0,16000.0,0.0
463,2007-08-25,21.2,3.64,23.911195,0.1479,0.742,0.010300000000000009,0.03,0,0.1582,741000.0,0.0,311000.0,0.0,4000.0,0.0
464,2007-08-30,21.4,2.32,30.525844999999997,0.15300000000000002,0.6572,0.26265000000000005,0.005,0.25765000000000005,0.4156500000000001,1033000.0,0.0,160000.0,0.0,0.0,0.0
465,2007-09-07,21.5,12.96,30.055885,1.2953999999999999,0.6552,1.1793500000000001,0.05,1.12935,2.4747500000000002,1912000.0,1000.0,257000.0,0.0,8000.0,0.0
466,2007-09-17,19.0,,,,,,,,,3751000.0,3000.0,1424000.0,0.0,0.0,0.0
467,2007-09-19,,18.33,43.67878,1.2138,1.5317,2.7295,0,2.7295,3.9433,,,,,,
468,2007-09-24,19.7,13.71,32.49094,0.1071,0.6307,0,0.05,0,0.1071,8660000.0,4000.0,894000.0,22000.0,9000.0,0.0
469,2007-10-01,19.3,16.16,26.469,1.0352999999999999,0.936,0.45835000000000004,0.215,0.24335,1.49365,3445000.0,3000.0,569000.0,0.0,0.0,0.0
470,2007-10-09,19.6,3.93,29.264337499999996,4.518600000000001,1.2012,1.47805,0.4,1.0780500000000002,5.996650000000001,2982000.0,0.0,243000.0,0.0,5000.0,0.0
471,2007-10-18,16.9,12.93,28.353735,3.2742,1.2932000000000001,2.7912999999999997,0.71,2.0812999999999997,6.0655,2179000.0,0.0,94000.0,0.0,0.0,0.0
472,2007-10-25,16.9,9.93,19.1025,2.47,1.2584,3.6225,0.7191,2.9034,6.0925,983000.0,0.0,58000.0,0.0,0.0,0.0
473,2007-10-30,14.9,6.84,28.9725,5.48,1.6380000000000001,5.34975,1.0047000000000001,4.3450500000000005,10.82975,,,,,,
474,2007-11-05,14.0,,,,,,,,,264000.0,0.0,0.0,0.0,0.0,
475,2007-11-06,,6.27,33.7175,6.94,1.7160000000000002,8.86725,1.3005,7.566750000000001,15.80725,,,,,,
476,2007-11-13,10.6,4.51,34.89,6.115,1.6952000000000003,9.61275,1.1831999999999998,8.429549999999999,15.72775,2851000.0,0.0,1377000.0,0.0,9000.0,
477,2007-11-20,,3.48,35.82244,8.255,1.9396000000000002,15.309000000000001,1.479,13.83,23.564,347000.0,0.0,18000.0,0.0,0.0,
478,2007-11-28,8.6,,30.4075,5.145,1.5495999999999999,10.10625,0.8415,9.26475,15.251249999999999,473000.0,0.0,253000.0,0.0,11000.0,0.0
479,2007-11-29,,2.69,,,,,,,,,,,,,
480,2007-12-05,4.6,3.03,28.94581,4.66,1.4664,10.2165,0.7905,9.426,14.8765,418000.0,0.0,371000.0,0.0,0.0,0.0
481,2007-12-12,4.8,5.77,29.5975,3.02,1.43,11.43975,0.7854000000000001,10.65435,14.45975,827000.0,0.0,559000.0,4000.0,12000.0,0.0
482,2007-12-19,1.5,7.51,24.800959999999996,0.93,1.2636,14.311500000000002,0.9486,13.362900000000002,15.241500000000002,399000.0,0.0,0.0,0.0,0.0,0.0
483,2008-01-02,3.8,48.03,nd,0.18,0.28600000000000003,0.12075,nd,0.12075,0.30074999999999996,130163000.0,0.0,125820000.0,1877000.0,16000.0,0.0
484,2008-01-09,3.9,36.88,nd,0.195,0.1768,0.021000000000000005,nd,0.021000000000000005,0.21600000000000003,14188000.0,0.0,11110000.0,1181000.0,34000.0,0.0
485,2008-01-16,3.6,24.59,0.9742,0.12,0.11960000000000001,nd,0.030600000000000002,nd,,6110000.0,0.0,4455000.0,1144000.0,30000.0,0.0
486,2008-01-23,3.3,3.33,1.4815,0.335,0.3276,0.17850000000000002,0.0408,0.13770000000000002,0.5135000000000001,481000.0,0.0,189000.0,33000.0,0.0,0.0
487,2008-01-30,2.6,7.06,0.644375,0.555,0.27560000000000007,1.18125,0.1224,1.0588499999999998,1.73625,937000.0,0.0,58000.0,343000.0,0.0,0.0
488,2008-02-06,3.6,12.13,2.1820499999999994,0.175,0.22360000000000002,0.18900000000000003,0.056100000000000004,0.13290000000000002,0.364,3052000.0,0.0,14000.0,1863000.0,0.0,0.0
489,2008-02-14,2.6,30.32,nd,0.16,0.1456,0.0052499999999999995,0.015300000000000001,nd,0.16525,6240000.0,0.0,72000.0,3105000.0,0.0,0.0
490,2008-02-19,3.6,30.62,nd,nd,0.062400000000000004,0.16275,0.0051,0.15765,,4348000.0,0.0,20000.0,810000.0,0.0,0.0
491,2008-02-27,3.7,29.98,nd,0.185,0.0312,0.3255,0.0051,0.3204,0.5105,9312000.0,0.0,88000.0,2363000.0,0.0,0.0
492,2008-03-01,,,nd,0.115,nd,0.06825,0.0051,0.06315000000000001,0.18325000000000002,,,,,,
493,2008-03-03,2.6,,,,,,,,,4538000.0,0.0,178000.0,1178000.0,0.0,0.0
494,2008-03-10,4.7,20.36,6.4749,0.165,0.16640000000000002,0.14700000000000002,0.025500000000000002,0.12150000000000002,0.31200000000000006,3417000.0,0.0,162000.0,513000.0,0.0,0.0
495,2008-03-19,4.9,18.27,,,,,,,,3120000.0,0.0,332000.0,130000.0,0.0,0.0
496,2008-03-24,4.3,15.52,nd,0.06,0.0676,0.7192500000000002,0.1275,0.5917500000000001,0.7792500000000002,3385000.0,0.0,13000.0,119000.0,0.0,
497,2008-03-31,5.5,7.34,2.247875,0.13,0.1144,0.021000000000000005,0.051000000000000004,nd,0.15100000000000002,0.0,0.0,0.0,0.0,0.0,
498,2008-04-07,6.6,16.41,4.86,0.02,0.0624,0.23625,0.0663,0.16995000000000002,0.25625,2616000.0,0.0,18000.0,0.0,0.0,
499,2008-04-07,6.6,16.41,4.86,0.0693,0.0199,0.01,0.01,nd,0.0793,2616000.0,0.0,18000.0,0.0,0.0,
500,2008-04-14,8.5,8.07,nd,nd,0.010400000000000001,0.036750000000000005,nd,0.036750000000000005,,1225000.0,0.0,9000.0,0.0,0.0,
501,2008-04-21,10.3,,nd,nd,0.11960000000000001,0.3255,0.0408,0.2847,,964000.0,0.0,21000.0,0.0,0.0,
502,2008-04-29,11.2,7.20,3.4369875,0.98,0.30160000000000003,0.7245000000000001,0.0204,0.7041000000000002,1.7045000000000001,510000.0,0.0,25000.0,0.0,0.0,
503,2008-05-02,,,,,,,,,,,,,,,
504,2008-05-07,11.2,,,0.0693,0.0199,0.01,nd,0.01,0.0793,712000.0,0.0,76000.0,0.0,0.0,
505,2008-05-15,12.3,6.08,10.0734,0.5445,0.283575,1.435,1.34,0.095,1.9795,123000.0,0.0,23000.0,0.0,0.0,
506,2008-05-20,12.1,3.79,8.448525,1.04445,0.3184,0.275,0.275,nd,1.3194500000000002,342000.0,0.0,28000.0,0.0,0.0,
507,2008-05-27,13.9,3.93,10.022625,0.099,0.323375,0.115,0.115,nd,0.21400000000000002,773000.0,0.0,105000.0,0.0,0.0,
508,2008-06-04,,,11.896962499999999,0.3267,0.383075,0.145,0.145,nd,0.4717,439000.0,0.0,0.0,0.0,0.0,
509,2008-06-10,,2.67,12.1408125,0.36135,0.14925,0.005,0.005,nd,0.36635,1375000.0,0.0,600000.0,0.0,0.0,
510,2008-06-18,18.4,8.96,,,,,,,,8456000.0,0.0,7742000.0,0.0,0.0,
511,2008-06-22,20.4,4.22,16.697362499999997,0.14850000000000002,0.24875,0.11,0.11,nd,0.2585,4511000.0,0.0,2835000.0,0.0,0.0,
512,2008-07-02,21.3,2.61,,0.3264,0.6352500000000001,0.055,0.055,0,0.3814,468000.0,0.0,95000.0,0.0,0.0,
513,2008-07-08,22.4,5.96,,0.0663,0.36225000000000007,0.005,0.005,nd,0.0713,12015000.0,0.0,11610000.0,0.0,0.0,
514,2008-07-15,23.7,4.25,,0.14280000000000004,0.3727500000000001,0.07,0.05514999999999999,0.014850000000000004,0.21280000000000004,1554000.0,0.0,364000.0,0.0,0.0,
515,2008-07-22,24.4,6.79,,0.3519,1.05,0.025,0.025,0,0.3769,2733000.0,0.0,909000.0,0.0,0.0,
516,2008-07-29,24.1,12.93,,0.4896,1.14975,0.055,0.015399999999999994,0.03960000000000001,0.5446,5593001.0,0.0,3611000.0,0.0,0.0,
517,2008-08-05,23.1,6.81,,0.11220000000000001,1.0342500000000001,0.015,nd,0.019800000000000005,0.1272,4629000.0,0.0,2804000.0,0.0,0.0,
518,2008-08-13,22.3,18.22,1.771875,0.25989999999999996,0.7644,0.05,0.025,0.025,0.30989999999999995,5177000.0,8000.0,4577000.0,0.0,0.0,
519,2008-08-20,21.4,7.35,,,,,,,,10326000.0,0.0,2430000.0,0.0,0.0,
520,2008-08-25,21.7,,1.508325,0.0791,1.2012,0.135,0.125,0.015,0.2141,6379000.0,0.0,4489000.0,0.0,0.0,0.0
521,2008-08-26,,5.72,,,,,,,,,,,,,
522,2008-08-30,,,5.233874999999999,nd,1.0816000000000003,nd,nd,0.015,0.0,,,,,,
523,2008-09-03,21.7,5.18,15.0148875,1.35035,1.5808000000000002,0.865,0.675,0.19,2.21535,62000.0,0.0,27000.0,0.0,0.0,0.0
524,2008-09-09,21.6,,19.3554375,0.565,1.43,0.19,0.13,0.06,0.7549999999999999,1034000.0,0.0,56000.0,0.0,0.0,0.0
525,2008-09-10,,8.12,,,,,,,,,,,,,
526,2008-09-15,,2.77,,,,,,,,,,,,,
527,2008-09-16,20.4,,15.750712499999999,,,,,,,60000.0,0.0,18000.0,0.0,0.0,0.0
528,2008-09-23,18.8,7.91,29.730262499999995,,,,,,,113000.0,0.0,4000.0,0.0,0.0,0.0
529,2008-09-30,19.0,10.37,,4.665699999999999,1.794,5.46336,4.71836,0.745,10.129059999999999,1290000.0,0.0,0.0,0.0,0.0,0.0
530,2008-10-08,15.3,40.73,,0.08245,0.3692,0.060480000000000006,0.030480000000000007,0.03,0.14293,13623000.0,0.0,2768000.0,0.0,0.0,0.0
531,2008-10-14,16.9,,,0.22794999999999999,0.7332,0.1008,0.0608,0.04,0.32875,1624000.0,0.0,2000.0,0.0,0.0,0.0
532,2008-10-15,,4.30,,,,,,,,,,,,,
533,2008-10-20,,3.09,,,,,,,,,,,,,
534,2008-10-21,13.4,,,4.922750000000001,1.5444,2.5149600000000003,2.07996,0.435,7.437710000000001,26000.0,0.0,0.0,0.0,0.0,0.0
535,2008-10-28,13.6,3.75,,3.3852999999999995,1.3780000000000001,2.81736,2.4073599999999997,0.41,6.20266,26000.0,0.0,0.0,0.0,0.0,0.0
536,2008-11-05,11.1,4.65,,1.1591500000000001,1.2792000000000001,8.09424,7.304239999999999,0.79,9.25339,196000.0,0.0,116000.0,0.0,0.0,0.0
537,2008-11-10,12.0,1.79,,3.45805,1.3104,6.63264,6.0026399999999995,0.63,10.09069,7000.0,0.0,1000.0,0.0,0.0,0.0
538,2008-11-18,11.0,4.71,,3.50655,1.2428,5.17608,4.67108,0.505,8.68263,91000.0,0.0,40000.0,0.0,0.0,0.0
539,2008-11-25,6.6,4.10,,2.6966,1.1232000000000002,6.3453599999999994,5.81536,0.53,9.04196,636000.0,0.0,462000.0,0.0,0.0,0.0
540,2008-12-02,6.5,4.93,,3.0457999999999994,1.1804000000000001,8.552879999999998,7.942879999999999,0.61,11.598679999999998,1075000.0,0.0,793000.0,2000.0,0.0,0.0
541,2008-12-09,5.5,,,1.86725,0.9568,7.691039999999999,7.17104,0.52,9.55829,1866000.0,0.0,1690000.0,0.0,0.0,0.0
542,2008-12-10,,6.91,,,,,,,,,,,,,
543,2008-12-17,6.1,2.60,,4.9567,1.0868,13.960799999999999,13.2808,0.68,18.917499999999997,841000.0,0.0,796000.0,0.0,0.0,0.0
544,2008-12-22,4.2,3.73,,3.3610499999999996,0.9516,8.401679999999999,7.951679999999999,0.45,11.762729999999998,125000.0,0.0,85000.0,0.0,0.0,0.0
545,2008-12-30,5.3,2.10,,2.5025999999999997,0.832,6.58728,6.242280000000001,0.345,9.089879999999999,43000.0,0.0,4000.0,0.0,0.0,0.0
546,2009-01-06,2.7,2.20,24.9,2.7354,0.8424,8.396639999999998,7.981639999999998,0.415,11.132039999999998,122000.0,0.0,87000.0,0.0,0.0,0.0
547,2009-01-09,,,,,,,,,,,,,,,
548,2009-01-13,2.0,1.49,,,,,,,,137000.0,0.0,114000.0,0.0,0.0,0.0
549,2009-01-16,,,23.75,3.8289999999999997,0.756,7.965,0.33165,7.63335,11.794,,,,,,
550,2009-01-20,0.6,1.51,26.29,3.8775,0.7315,12.0186,0.44325000000000003,11.57535,15.896099999999999,173000.0,0.0,125000.0,0.0,0.0,0.0
551,2009-01-27,2.1,2.18,,,,,,,,242000.0,0.0,164000.0,0.0,0.0,0.0
552,2009-02-02,2.4,2.38,,0.62715,0.528,3.91545,0.14282499999999998,3.772625,4.5426,207000.0,0.0,24000.0,69000.0,0.0,0.0
553,2009-02-09,2.3,2.63,,,,,,,,110000.0,0.0,16000.0,10000.0,0.0,0.0
554,2009-02-16,2.8,2.65,,,,,,,,200000.0,0.0,10000.0,111000.0,0.0,0.0
555,2009-02-24,2.3,7.48,,,,,,,,608000.0,0.0,4000.0,369000.0,0.0,0.0
556,2009-03-03,1.7,,,,,,,,,921000.0,0.0,11000.0,717000.0,0.0,0.0
557,2009-03-04,,14.39,,,,,,,,,,,,,
558,2009-03-11,,2.79,,,,,,,,,,,,,
559,2009-03-12,3.7,,,,,,,,,92000.0,0.0,0.0,56000.0,0.0,0.0
560,2009-03-23,4.3,5.36,,,,,,,,1737000.0,0.0,0.0,593000.0,0.0,0.0
561,2009-03-30,5.7,nd,nd,0.132,0.22,0.09405,0.0197,0.07435,0.22605,593000.0,0.0,0.0,5000.0,0.0,0.0
562,2009-04-07,7.2,7.38,0.57,0.066,0.0525,0.14400000000000002,0.029699999999999997,0.12915000000000001,0.21000000000000002,3916000.0,0.0,0.0,643000.0,0.0,0.0
563,2009-04-13,6.6,7.33,1.29,0.09100000000000003,0.05775,0.1215,0.029699999999999997,0.10665,0.21250000000000002,5147000.0,0.0,3000.0,533000.0,0.0,0.0
564,2009-04-20,9.3,5.51,,,,,,,,3474000.0,0.0,2000.0,151000.0,0.0,0.0
565,2009-04-27,11.6,nd,0.46,0.259,nd,0.08549999999999999,0.0396,0.06569999999999998,0.34450000000000003,2188000.0,0.0,0.0,53000.0,0.0,0.0
566,2009-05-04,12.4,1.66,0.42,0.12600000000000003,0.04725,0.108,nd,0.108,0.23400000000000004,741000.0,0.0,0.0,0.0,0.0,0.0
567,2009-05-14,12.7,3.26,,,,,,,,1561000.0,0.0,0.0,0.0,0.0,0.0
568,2009-05-18,13.2,6.34,0.83,0.11625,0.14040000000000002,0.0364,0.029249999999999998,0.007150000000000004,0.15265,1706000.0,0.0,0.0,0.0,0.0,0.0
569,2009-05-27,14.4,3.28,0.57,0.08835000000000001,0.22140000000000004,0.052000000000000005,nd,0.05,0.14035000000000003,1153000.0,0.0,9000.0,0.0,0.0,0.0
570,2009-06-08,16.7,6.24,,,,,,,,4815000.0,0.0,1423000.0,0.0,0.0,0.0
571,2009-06-15,17.5,7.89,nd,0.09765000000000001,nd,0.041600000000000005,nd,0.04,0.13925,13068000.0,0.0,7749000.0,0.0,0.0,0.0
572,2009-06-23,17.1,8.14,,0.60915,0.432,0.1768,0.039,0.1378,0.7859499999999999,4680000.0,0.0,4088000.0,0.0,0.0,0.0
573,2009-06-29,18.6,2.84,18.83,0.14880000000000004,0.4752,0.0884,0.029249999999999998,0.07197500000000001,0.23720000000000005,672000.0,0.0,28000.0,0.0,0.0,0.0
574,2009-07-09,20.0,7.43,9.21,0.10695000000000002,0.36719999999999997,0.0936,nd,0.09,0.20055,5003000.0,0.0,2808000.0,0.0,0.0,0.0
575,2009-07-13,19.7,4.54,,,,,,,,1773000.0,0.0,280000.0,0.0,0.0,0.0
576,2009-07-20,21.3,3.83,8.77,0.13559999999999997,0.5390000000000001,0.014850000000000002,nd,0.01,0.15044999999999997,3390000.0,0.0,1094000.0,0.0,0.0,0.0
577,2009-07-27,21.3,7.94,,0.48360000000000003,0.8694,0.1196,0.039,0.08059999999999999,0.6032000000000001,10784000.0,0.0,9408000.0,0.0,0.0,0.0
578,2009-08-03,22.9,7.05,2.99,0.13020000000000004,0.09720000000000001,0.1196,0.039,0.09789999999999999,0.24980000000000002,20446000.0,0.0,18474000.0,0.0,0.0,0.0
579,2009-08-10,22.0,7.16,,,,,,,,25849000.0,0.0,20074000.0,0.0,0.0,0.0
580,2009-08-18,22.9,4.12,,,,,,,,,0.0,6149000.0,0.0,0.0,0.0
581,2009-08-20,,,11.72,0.18600000000000003,0.16740000000000002,0.0624,nd,0.06,0.2484,,,,,,
582,2009-09-04,20.8,7.66,,,,,,,,17383000.0,0.0,15977000.0,0.0,0.0,0.0
583,2009-09-08,21.0,7.76,,,,,,,,11863000.0,0.0,10549000.0,0.0,0.0,0.0
584,2009-09-14,19.7,4.04,,,,,,,,387000.0,0.0,30000.0,0.0,0.0,0.0
585,2009-09-21,18.7,3.88,,,,,,,,466000.0,0.0,47000.0,0.0,0.0,0.0
586,2009-09-28,18.6,3.92,,,,,,,,380000.0,0.0,60000.0,0.0,0.0,0.0
587,2009-10-08,16.9,7.21,,,,,,,,541000.0,0.0,20000.0,0.0,0.0,0.0
588,2009-10-14,15.1,3.72,,,,,,,,83000.0,0.0,4000.0,0.0,0.0,0.0
589,2009-10-19,11.9,2.34,,,,,,,,100000.0,0.0,9000.0,0.0,0.0,0.0
590,2009-10-26,12.6,2.92,,,,,,,,142000.0,0.0,0.0,0.0,0.0,0.0
591,2009-11-02,12.8,1.96,,,,,,,,127000.0,0.0,5000.0,0.0,0.0,0.0
592,2009-11-09,11.0,1.49,,,,,,,,180000.0,0.0,16000.0,0.0,0.0,0.0
593,2009-11-16,11.3,1.21,26.56,6.805,1.195,10.33,0.89,9.44,17.134999999999998,124000.0,0.0,24000.0,0.0,0.0,0.0
594,2009-11-23,10.7,2.62,26.3325,5.92,1.175,9.875,0.725,9.15,15.795,438000.0,0.0,195000.0,0.0,0.0,0.0
595,2009-11-30,10.2,1.78,18.38,4.35105,1.035,6.21,0.45,5.76,10.56105,126000.0,0.0,32000.0,0.0,0.0,0.0
596,2009-12-09,8.25,1.36,22.29,4.94,1.055,7.79,0.54,7.25,12.73,123000.0,0.0,75000.0,0.0,0.0,0.0
597,2009-12-14,6.19,1.74,22.92,4.755,1.01,8.295,0.53,7.765,13.05,209000.0,0.0,101000.0,0.0,0.0,0.0
598,2009-12-21,3.38,1.40,23.09,3.88,0.965,9.675,0.455,9.22,13.555,186000.0,0.0,104000.0,0.0,0.0,0.0
599,2009-12-31,4.09,2.32,15.38,1.8711000000000002,0.365,7.995,0.235,7.76,9.8661,728000.0,0.0,577000.0,0.0,0.0,0.0
600,2010-01-04,2.57,2.44,17.82,1.875,0.72,9.345,0.26,9.085,11.22,1084000.0,0.0,980000.0,0.0,0.0,0.0
601,2010-01-13,1.51,6.31,12.32,0.11,0.455,7.84,0.19,7.65,7.95,5010000.0,0.0,4718000.0,0.0,0.0,0.0
602,2010-01-19,2.26,8.13,8.12,0.365,0.27,6,0.155,5.845,6.365,8367000.0,0.0,8073000.0,53000.0,0.0,0.0
603,2010-01-26,3.81,22.64,nd,0.155,0.04,0.215,0.03,0.185,0.37,19612000.0,0.0,19346000.0,8000.0,0.0,0.0
604,2010-02-02,1.0,10.01,,0.164,0.04000000000000001,0.015465999999999999,0.010636,0.004829999999999999,0.17946600000000001,10633000.0,0.0,10308000.0,0.0,0.0,0.0
